"","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"60",3.92280880027543,7.903045863,4.87795508247213,1.48456169652927,4.87795508247213,3.82888626824153,3.99838735819822,4.87795508247213,-0.562185467694276,4.87795508247213,4.87795508247213,16.75262914,3.29050496752051,4.87795508247213,5.35553285947554,4.87795508247213,4.87795508247213,2.60814705971,4.87795508247213,4.87795508247213,2.65664149673177,5.380834604,4.25102502900136,4.87795508247213
"61",2.91312775383445,9.211242543,3.91213437298495,3.81397293957022,3.91213437298495,1.91210659664313,3.24415333855302,3.91213437298495,-4.1695460630174,3.91213437298495,3.91213437298495,9.867725618,2.44357087817818,3.91213437298495,3.19509697720146,3.91213437298495,3.91213437298495,2.70503354673274,3.91213437298495,3.91213437298495,3.39479946321411,5.748692402,4.11020074093716,3.91213437298495
"62",2.02270397190802,8.532974247,3.06039041697447,4.31492548063157,3.06039041697447,0.405591639542572,2.65892813308158,3.06039041697447,-3.24593324929221,3.06039041697447,3.06039041697447,4.849031175,1.6966713919168,3.06039041697447,0.0452565623035328,3.06039041697447,3.06039041697447,3.09382951924641,3.06039041697447,3.06039041697447,4.01237793686325,5.248641305,3.74867183734241,3.06039041697447
"63",1.70900258925253,7.307976252,2.76031615784936,3.3455789287747,2.76031615784936,-0.504308783300008,3.42865453503304,2.76031615784936,-0.648699627906425,2.76031615784936,2.76031615784936,2.651292218,1.43353443814188,2.76031615784936,-2.26242936151497,2.76031615784936,2.76031615784936,3.45880978048996,2.76031615784936,2.76031615784936,5.18624571992592,5.371542212,3.02881586284077,2.76031615784936
"64",1.38601511393581,6.282133755,2.45135919201797,2.21484039594799,2.45135919201797,1.19097281545306,3.58274249433498,2.45135919201797,-3.36323464984204,2.45135919201797,2.45135919201797,0.736026095,1.16260818450903,2.45135919201797,-2.11498002891854,2.45135919201797,2.45135919201797,3.59972923286037,2.45135919201797,2.45135919201797,6.87176403900057,5.168947914,2.79600904936129,2.45135919201797
"65",1.40330483999503,7.107448762,2.46789785593389,3.55694890526944,2.46789785593389,2.56535692778927,3.35901335516712,2.46789785593389,-3.116627245473,2.46789785593389,2.46789785593389,-1.590175902,1.17711104008562,2.46789785593389,-3.71226032225815,2.46789785593389,2.46789785593389,4.0348936165153,2.46789785593389,2.46789785593389,7.74301829985245,4.866402106,2.33285791241039,2.46789785593389
"66",1.87154623534274,9.647753863,2.91579894139061,3.71110433188139,2.91579894139061,2.00507383217208,3.23169068447978,2.91579894139061,-0.907560671396233,2.91579894139061,2.91579894139061,-1.63207805,1.56987824232147,2.91579894139061,-3.7262733054765,2.91579894139061,2.91579894139061,4.10410227758631,2.91579894139061,2.91579894139061,8.90286886084173,4.675623308,2.06148322420816,2.91579894139061
"67",2.3073249881084,7.719889243,3.33264755478109,3.69027065666971,3.33264755478109,2.87660925236811,4.75864585561255,3.33264755478109,-1.64368054479269,3.33264755478109,3.33264755478109,0.42800755,1.93541534181371,3.33264755478109,-2.22987206929037,3.33264755478109,3.33264755478109,4.67051138366108,3.33264755478109,3.33264755478109,9.04966993461715,5.455820453,1.88325138774645,3.33264755478109
"68",2.22893630151816,6.773201037,3.25766405661083,2.70367689790462,3.25766405661083,2.08696114239312,5.8320954163113,3.25766405661083,-0.649743675741001,3.25766405661083,3.25766405661083,-0.505838423,1.86966185349573,3.25766405661083,-1.60032341089354,3.25766405661083,3.25766405661083,4.0727147031744,3.25766405661083,3.25766405661083,9.57612787951651,6.106447425,1.4389856310537,3.25766405661083
"69",2.40582480454384,6.131411376,3.42686855945317,3.83220203797525,3.42686855945317,1.24219458702128,5.35639790849283,3.42686855945317,3.23198719145047,3.42686855945317,3.42686855945317,1.483839128,2.01803831728422,3.42686855945317,-2.91672864465715,3.42686855945317,3.42686855945317,3.17837376772949,3.42686855945317,3.42686855945317,10.3621536322373,4.549676616,1.24404655373541,3.42686855945317
"70",1.5603925631179,3.58940581,2.61816172067914,0.515485857151741,2.61816172067914,0.341907771530308,4.33883339781641,2.61816172067914,3.77582588315725,2.61816172067914,2.61816172067914,0.918386,1.30887834244203,2.61816172067914,-1.03441709557534,2.61816172067914,2.61816172067914,1.98812574615295,2.61816172067914,2.61816172067914,7.70513164702115,6.123154669,0.537939241216102,2.61816172067914
"71",1.23831415706354,2.485103121,2.31007433432837,-0.396145137962907,2.31007433432837,-0.663514393148919,3.71242642705724,2.31007433432837,2.94821453631616,2.31007433432837,2.31007433432837,3.966792055,1.03871462837609,2.31007433432837,0.679024035118856,2.31007433432837,2.31007433432837,1.39812783446523,2.31007433432837,2.31007433432837,6.53174612803423,4.56263325,0.186409821732126,2.31007433432837
"72",1.45532037370165,3.034423209,2.51765384555652,1.47717800495419,2.51765384555652,0.834619479734965,2.63365669585561,2.51765384555652,1.19383850612172,2.51765384555652,2.51765384555652,5.127502424,1.2207423718084,2.51765384555652,1.0524771918138,2.51765384555652,2.51765384555652,2.08641094387961,2.51765384555652,2.51765384555652,5.0121785521443,4.978953324,0.262953969617513,2.51765384555652
"73",1.89132519266198,-0.239094058,1.41110152702599,1.9192723267477,1.41110152702599,-1.24753838753997,4.75732667545478,1.41110152702599,0.207022927075922,1.41110152702599,1.41110152702599,1.070362326,0.335969180735706,1.41110152702599,3.19090219635554,1.41110152702599,1.41110152702599,4.6387510279342,1.41110152702599,1.41110152702599,1.94169300534266,2.980063373,2.72880554184968,1.41110152702599
"74",-0.235240751574907,0.615638385,0.452579814256193,1.47359403214345,0.452579814256193,-0.0973713326716619,3.16077650263827,0.452579814256193,-1.34393468696412,0.452579814256193,0.452579814256193,-0.177503445,-0.925054407088704,0.452579814256193,0.0910534248954725,0.452579814256193,0.452579814256193,1.72927456182496,0.452579814256193,0.452579814256193,1.10445556610076,3.248333337,1.01756576451931,0.452579814256193
"75",-0.91400721798678,-0.270625848,-0.36112716561178,-0.79382233568093,-0.36112716561178,-0.884060018130711,2.00209806931692,-0.36112716561178,-1.53803891525438,-0.36112716561178,-0.36112716561178,-0.9226155,-1.06371925481233,-0.36112716561178,-1.10262608033597,-0.36112716561178,-0.36112716561178,0.385335744076801,-0.36112716561178,-0.36112716561178,-0.673296901160251,0.818105548,-0.0206801598097495,-0.36112716561178
"76",-0.417147701336524,0.138513655,-0.189654522976755,-0.579069963107961,-0.189654522976755,-0.826968203254955,0.881875760103017,-0.189654522976755,-0.791161011513376,-0.189654522976755,-0.189654522976755,-0.578579655,-1.30732760056945,-0.189654522976755,-0.558274043825804,-0.189654522976755,-0.189654522976755,0.301942323181893,-0.189654522976755,-0.189654522976755,-1.07180530148567,1.027071577,0.489932145490755,-0.189654522976755
"77",-0.154824639332445,0.53542285,0.393225961644677,0.289525480061025,0.393225961644677,4.28703684209423,1.33362964793993,0.393225961644677,-0.787105831610046,0.393225961644677,0.393225961644677,0.542251591,-0.810967124372347,0.393225961644677,-0.148135871745224,0.393225961644677,0.393225961644677,1.69263407257346,0.393225961644677,0.393225961644677,-1.83173545641565,3.343384507,0.532175489640498,0.393225961644677
"78",-0.543366388947946,-0.770603266,-0.292231289532203,-0.463465620011549,-0.292231289532203,-0.111931148506663,1.10940842972116,-0.292231289532203,-1.29505065336739,-0.292231289532203,-0.292231289532203,-0.366147116,-0.975664522361126,-0.292231289532203,-0.994063952846528,-0.292231289532203,-0.292231289532203,-0.368740523994575,-0.292231289532203,-0.292231289532203,-2.18218998125797,1.967617927,0.492748013700053,-0.292231289532203
"79",-0.712833951962231,-0.648013909,0.284686141209333,0.441154839256466,0.284686141209333,2.47594772085874,1.5291098159784,0.284686141209333,-1.53107706202665,0.284686141209333,0.284686141209333,-0.632764275,-1.05820133563761,0.284686141209333,-0.234605244026172,0.284686141209333,0.284686141209333,2.63375165637724,0.284686141209333,0.284686141209333,-1.1269113873137,3.261624499,1.85448160723677,0.284686141209333
"80",-0.139432108614308,-0.356459825,0.617721618221437,1.59396157371231,0.617721618221437,1.21323763536571,1.77108479658234,0.617721618221437,-1.06734284944961,0.617721618221437,0.617721618221437,-0.339471515,-1.06058115562764,0.617721618221437,-0.241636697186565,0.617721618221437,0.617721618221437,4.44471070413548,0.617721618221437,0.617721618221437,-0.642201685223933,5.721869431,2.1680316381151,0.617721618221437
"81",-0.17184342930118,-0.714904859,0.100002170976257,0.690459429258304,0.100002170976257,2.82472442471964,0.220791807845036,0.100002170976257,-1.67747354149865,0.100002170976257,0.100002170976257,-0.972343362,-1.20887429184499,0.100002170976257,-1.30029443515589,0.100002170976257,0.100002170976257,3.79140484471375,0.100002170976257,0.100002170976257,-0.813588785339414,3.17745972,1.07677921641444,0.100002170976257
"82",-0.302179879803031,-0.640275974,-0.328701927340883,-0.536664527805687,-0.328701927340883,1.43555865994708,0.0232545077261204,-0.328701927340883,-1.58527311109133,-0.328701927340883,-0.328701927340883,-1.110291911,-1.4623101808098,-0.328701927340883,-1.30600928837475,-0.328701927340883,-0.328701927340883,2.90830697390824,-0.328701927340883,-0.328701927340883,-1.51026293594536,1.935804559,-0.849178341980681,-0.328701927340883
"83",-0.409028003697315,-1.007935423,-0.617540652723552,-0.644947828522779,-0.617540652723552,0.943933003727656,-0.240222015915321,-0.617540652723552,-1.52442761847811,-0.617540652723552,-0.617540652723552,-1.498830958,-1.81881147515673,-0.617540652723552,-1.57587761275475,-0.617540652723552,-0.617540652723552,2.51210079178836,-0.617540652723552,-0.617540652723552,-1.59310125730025,0.579093695,-1.76514513589654,-0.617540652723552
"84",-1.07226165103309,-0.983947922,-0.620727742565089,-0.510267887817029,-0.620727742565089,0.00494950525587659,0.178009046921772,-0.620727742565089,-1.39482894459398,-0.620727742565089,-0.620727742565089,-1.049343086,-1.88466848784154,-0.620727742565089,-1.77722260403119,-0.620727742565089,-0.620727742565089,2.02729883803054,-0.620727742565089,-0.620727742565089,-1.46072952851842,0.839492151,-2.15290301562097,-0.620727742565089
"85",-0.561506845475357,-0.873214774,-0.322205749088128,-0.158298637964007,-0.322205749088128,1.27935783205463,-0.263983276397218,-0.322205749088128,-1.35661544025029,-0.322205749088128,-0.322205749088128,-0.687640946,-0.664559900159627,-0.322205749088128,-1.15914778663895,-0.322205749088128,-0.322205749088128,1.50835381038243,-0.322205749088128,-0.322205749088128,-1.14271190973519,1.034200147,-1.69668441704241,-0.322205749088128
"86",-0.227210368931955,-0.74097854,0.177346857596209,0.991919316431481,0.177346857596209,1.46741158036533,0.0587816078047814,0.177346857596209,-1.52746253870121,0.177346857596209,0.177346857596209,0.104371758,0.189785681143253,0.177346857596209,-1.04412000913224,0.177346857596209,0.177346857596209,1.89896242918051,0.177346857596209,0.177346857596209,-1.13013786064787,1.225263771,0.110695037716027,0.177346857596209
"87",-0.543975561227714,-0.640485149,-0.0048754003998203,0.703852745440084,-0.0048754003998203,2.64003071531187,-0.212183929384355,-0.0048754003998203,-1.6950661865167,-0.0048754003998203,-0.0048754003998203,-0.466143737,-0.210317867210395,-0.0048754003998203,-0.889729070002506,-0.0048754003998203,-0.0048754003998203,1.6358689647554,-0.0048754003998203,-0.0048754003998203,-1.52573687306915,2.078107718,0.643196526078659,-0.0048754003998203
"88",-0.313647180526444,-0.463364275,0.0409866778986565,0.564186868156057,0.0409866778986565,1.44239099969811,-0.301342651267128,0.0409866778986565,-1.3365896837114,0.0409866778986565,0.0409866778986565,-0.033360386,0.715911878164615,0.0409866778986565,-0.449102962203575,0.0409866778986565,0.0409866778986565,0.632934703553638,0.0409866778986565,0.0409866778986565,-1.049084172284,1.712448777,0.573326033695389,0.0409866778986565
"89",-0.418200725715083,-0.171480353,0.186491695655678,-0.162380424753978,0.186491695655678,2.86787003852161,0.0476478151908872,0.186491695655678,-1.46242120498329,0.186491695655678,0.186491695655678,-0.906872679,4.50252312594564,0.186491695655678,-0.784483250582166,0.186491695655678,0.186491695655678,1.45326747614562,0.186491695655678,0.186491695655678,-1.7103124347199,0.678295421,0.23223029123793,0.186491695655678
"90",-0.599827895758005,-0.353099988,-0.00963960910031678,-0.432451957195446,-0.00963960910031678,1.73948525030608,0.0127725413621847,-0.00963960910031678,-1.23560335228106,-0.00963960910031678,-0.00963960910031678,-1.299547683,3.79654977589276,-0.00963960910031678,-0.943718898089096,-0.00963960910031678,-0.00963960910031678,1.39123434492454,-0.00963960910031678,-0.00963960910031678,-1.19785004646578,0.51594966,0.0537483341777674,-0.00963960910031678
"91",-0.669768010566295,-0.555633554,-0.0846933695324966,-0.312172420893932,-0.0846933695324966,1.89297876800548,-0.852591164005523,-0.0846933695324966,-1.13321039224432,-0.0846933695324966,-0.0846933695324966,-1.476146944,1.92963276125708,-0.0846933695324966,-1.24748804631762,-0.0846933695324966,-0.0846933695324966,1.63149439136051,-0.0846933695324966,-0.0846933695324966,-0.908785460385494,0.942115107,0.100966069143539,-0.0846933695324966
"92",-0.841981596256907,-0.799804892,-0.676290565924571,-1.83382628018558,-0.676290565924571,0.0460665460871045,-1.84897499100922,-0.676290565924571,-1.48752765713351,-0.676290565924571,-0.676290565924571,-1.309023464,2.23120538624556,-0.676290565924571,-2.69294236951507,-0.676290565924571,-0.676290565924571,1.05099958291004,-0.676290565924571,-0.676290565924571,-1.04700894648011,-0.229621534,-0.900615840298951,-0.676290565924571
"93",-0.540395435999652,-1.347350916,-0.587794610272964,-1.47977028264999,-0.587794610272964,0.80861783890655,-2.34648800578927,-0.587794610272964,-1.30149847438621,-0.587794610272964,-0.587794610272964,-1.334565837,2.20892237776184,-0.587794610272964,-3.05739183553229,-0.587794610272964,-0.587794610272964,1.2546825058426,-0.587794610272964,-0.587794610272964,-0.853852409631762,0.092439324,-1.71813335059935,-0.587794610272964
"94",-0.330215316333646,-1.188639707,-0.526655571559276,-1.31228072126062,-0.526655571559276,-0.312383444267496,-1.73778278626307,-0.526655571559276,-1.12862240613826,-0.526655571559276,-0.526655571559276,-1.078186334,2.12670442871914,-0.526655571559276,-2.45548712888394,-0.526655571559276,-0.526655571559276,0.990561661206209,-0.526655571559276,-0.526655571559276,-0.326136163481951,0.283912437,-2.35012159350514,-0.526655571559276
"95",0.0547057105113256,-0.873718143,-0.537266268641566,-1.32249753044199,-0.537266268641566,-0.743509584997772,-0.788273661406628,-0.537266268641566,-0.940573642154173,-0.537266268641566,-0.537266268641566,-1.131279034,1.71196340013731,-0.537266268641566,-2.57253511380566,-0.537266268641566,-0.537266268641566,0.852606508397541,-0.537266268641566,-0.537266268641566,-0.134697821948818,-0.500690603,-2.22768102536237,-0.537266268641566
"96",-0.0730682513644631,-1.236913229,-0.801649410401544,-1.87660671703166,-0.801649410401544,-3.03983808992715,-0.843745459745435,-0.801649410401544,-0.719638257298174,-0.801649410401544,-0.801649410401544,-0.895956372,1.05629397892846,-0.801649410401544,-2.92825727484554,-0.801649410401544,-0.801649410401544,0.548136095795795,-0.801649410401544,-0.801649410401544,-0.225462230592425,-0.436511942,-2.53306162180797,-0.801649410401544
"97",0.296855271827255,-0.719989143,-0.537776089404296,-1.727091542788,-0.537776089404296,-2.37145907712675,-0.541583718780008,-0.537776089404296,-0.160712891571362,-0.537776089404296,-0.537776089404296,-0.806920364,0.67861923164501,-0.537776089404296,-3.31580602843048,-0.537776089404296,-0.537776089404296,1.32094573103002,-0.537776089404296,-0.537776089404296,0.0876322195210924,0.285199293,-2.39046224302587,-0.537776089404296
"98",-0.137984340185935,-1.051484071,-0.779257750151542,-1.77441999038158,-0.779257750151542,-3.78538054199806,-1.12699823805364,-0.779257750151542,-0.0724768210893326,-0.779257750151542,-0.779257750151542,-0.587288892,0.267928530536268,-0.779257750151542,-3.02320754520687,-0.779257750151542,-0.779257750151542,0.495538430876233,-0.779257750151542,-0.779257750151542,-0.0155505003112553,-0.750596884,-2.54317677059878,-0.779257750151542
"99",0.174766201226903,-0.158137506,-0.54472143639995,-1.90070611821894,-0.54472143639995,-4.53200821531444,-0.572642009603429,-0.54472143639995,0.314722276060567,-0.54472143639995,-0.54472143639995,-0.233014525,0.56064263181767,-0.54472143639995,-2.84352912633272,-0.54472143639995,-0.54472143639995,0.0100435526240878,-0.54472143639995,-0.54472143639995,0.633310336287203,-0.910515446,-2.45650785043809,-0.54472143639995
"100",3.46483735800431,0.87065298,0.252978500102136,-0.430197646003061,0.252978500102136,-4.86921234841387,0.394684233481438,0.252978500102136,1.10639235298088,0.252978500102136,0.252978500102136,0.344475343,0.897176964730177,0.252978500102136,-1.63896949892906,0.252978500102136,0.252978500102136,-0.216725496277067,0.252978500102136,0.252978500102136,1.09563877303888,-0.194994224,-2.11684110085528,0.252978500102136
"101",2.61678489957804,0.469832923,0.0182979638963167,-0.924443986041524,0.0182979638963167,-5.60766977261891,0.538636930764977,0.0182979638963167,0.0936516327417188,0.0182979638963167,0.0182979638963167,-0.018487364,0.969601072134723,0.0182979638963167,-1.71268280232476,0.0182979638963167,0.0182979638963167,-0.372397209937371,0.0182979638963167,0.0182979638963167,0.588983152474256,0.217553791,-2.54291188842675,0.0182979638963167
"102",2.0491552783391,0.533178291,-0.0659280103636753,-0.922748246766397,-0.0659280103636753,-7.44782004648265,0.548880181095673,-0.0659280103636753,0.69968546646106,-0.0659280103636753,-0.0659280103636753,0.057546769,0.942961454717924,-0.0659280103636753,-2.24140898787823,-0.0659280103636753,-0.0659280103636753,-0.632071064565719,-0.0659280103636753,-0.0659280103636753,0.348675365858465,-0.729968904,-2.61981877958403,-0.0659280103636753
"103",2.46892321630671,0.400642685,1.01260460335602,0.171616328589069,1.01260460335602,-6.29382189346601,0.925533084163417,1.01260460335602,2.20154965228275,1.01260460335602,1.01260460335602,1.470882718,2.59822454260228,1.01260460335602,-0.7489427179142,1.01260460335602,1.01260460335602,-0.715193344295685,1.01260460335602,1.01260460335602,1.77574112946831,0.172768698,-1.49454977902098,1.01260460335602
"104",2.26182176272163,0.020595669,1.4754797028078,1.30058709204009,1.4754797028078,-6.33207651209856,1.82590396117373,1.4754797028078,2.21301237451971,1.4754797028078,1.4754797028078,2.366845646,3.76871917347219,1.4754797028078,0.319107028715779,1.4754797028078,1.4754797028078,-0.46065048603691,1.4754797028078,1.4754797028078,2.29657402294932,0.879148102,-0.432723995146312,1.4754797028078
"105",1.37710775095762,-0.417997044,0.783795524132265,0.918359340323412,0.783795524132265,-5.92349011715749,0.121782692102805,0.783795524132265,1.08018158201897,0.783795524132265,0.783795524132265,1.264083464,2.52958399665039,0.783795524132265,-0.237382137911716,0.783795524132265,0.783795524132265,-0.868640872627158,0.783795524132265,0.783795524132265,1.36615072314121,0.21560603,-0.932170330550917,0.783795524132265
"106",0.550260404909837,-0.598009866,0.0739451973889086,-0.228961600227382,0.0739451973889086,-7.08184804263306,-0.684606461508987,0.0739451973889086,0.378912087960428,0.0739451973889086,0.0739451973889086,0.659241397,1.79096772024106,0.0739451973889086,-1.27966405321084,0.0739451973889086,0.0739451973889086,-1.41776168469319,0.0739451973889086,0.0739451973889086,0.784463638428293,-0.125275288,-1.17124787301629,0.0739451973889086
"107",0.477396029148913,-0.512876545,-0.076730206947918,-0.578618690232741,-0.076730206947918,-6.2748745401937,-0.95659256645819,-0.076730206947918,0.1110139451901,-0.076730206947918,-0.076730206947918,0.888865832,1.72599669195621,-0.076730206947918,-1.13964951363327,-0.076730206947918,-0.076730206947918,-1.49766083896344,-0.076730206947918,-0.076730206947918,0.409148643879826,-0.479024498,-1.52130675410979,-0.076730206947918
"108",0.399672116690244,-0.507797201,-0.403892423018252,-1.35872566070856,-0.403892423018252,-7.27288185394913,-1.48642432036935,-0.403892423018252,0.246193285697778,-0.403892423018252,-0.403892423018252,1.513756663,1.28830717000641,-0.403892423018252,-0.929900861472301,-0.403892423018252,-0.403892423018252,-1.21888395559819,-0.403892423018252,-0.403892423018252,-0.083537614455665,-0.174783688,-1.95374338494168,-0.403892423018252
"109",0.366820393230703,-0.177877585,-0.188836363397955,-0.359691434508238,-0.188836363397955,-5.84314694860117,-1.62651197132118,-0.188836363397955,0.424382228671646,-0.188836363397955,-0.188836363397955,1.164364497,1.20346646801408,-0.188836363397955,-1.17694922779574,-0.188836363397955,-0.188836363397955,-1.18978983267413,-0.188836363397955,-0.188836363397955,0.291511015588113,0.671799282,-1.89899347453533,-0.188836363397955
"110",0.359146425314505,-0.397289935,0.193146145521323,0.290803394357867,0.193146145521323,-5.44230712320053,-0.489071321182875,0.193146145521323,0.825258306762526,0.193146145521323,0.193146145521323,1.770773741,1.24540885187687,0.193146145521323,-0.434839379976854,0.193146145521323,0.193146145521323,-0.976066818284414,0.193146145521323,0.193146145521323,-0.134312580696809,0.789571697,-1.57989566967479,0.193146145521323
"111",0.191541184070309,0.158930207,-0.177803797298733,-0.362479222742888,-0.177803797298733,-5.46014101489513,-0.368628904128738,-0.177803797298733,0.0697220306737037,-0.177803797298733,-0.177803797298733,0.640268303,0.766223697405744,-0.177803797298733,-0.81409873184413,-0.177803797298733,-0.177803797298733,-1.05764080350838,-0.177803797298733,-0.177803797298733,-0.807508637248176,0.193446063,-1.52170200956007,-0.177803797298733
"112",1.06235379954938,0.113925886,0.264133239091232,-0.370461200866568,0.264133239091232,-6.10901467367183,0.303314498594827,0.264133239091232,1.76291694069216,0.264133239091232,0.264133239091232,1.309521568,1.00990944747363,0.264133239091232,-0.301290654770558,0.264133239091232,0.264133239091232,-1.17401653067869,0.264133239091232,0.264133239091232,-0.0349150240728099,0.592103006,-0.830424075872291,0.264133239091232
"113",1.21832177875949,1.022596418,0.664357380946176,0.779493032977398,0.664357380946176,-5.81594298166412,0.512487918355418,0.664357380946176,2.86073473327494,0.664357380946176,0.664357380946176,1.465586661,1.08261079801205,0.664357380946176,0.538114507153636,0.664357380946176,0.664357380946176,-1.01875399755876,0.664357380946176,0.664357380946176,1.00362037293049,0.990051115,-0.31943948448731,0.664357380946176
"114",1.104212025769,-0.553329435,0.609600061696724,0.639717660826935,0.609600061696724,-6.07956729977317,0.783579605835,0.609600061696724,1.76470971647795,0.609600061696724,0.609600061696724,1.848215732,1.10650167819662,0.609600061696724,0.325122548469323,0.609600061696724,0.609600061696724,-0.727666634712886,0.609600061696724,0.609600061696724,0.623014452525422,2.003365964,-0.579360036773236,0.609600061696724
"115",1.44398218563037,0.490671876,1.16876514822639,0.971027153729985,1.16876514822639,-5.29474522524981,1.99234079561867,1.16876514822639,2.88884336916196,1.16876514822639,1.16876514822639,1.952144477,0.994744520402343,1.16876514822639,1.29218090397463,1.16876514822639,1.16876514822639,-0.672264316940741,1.16876514822639,1.16876514822639,1.79631581434462,2.698351503,0.0164855592948056,1.16876514822639
"116",2.36107212073627,-0.138643477,1.4526686614142,1.89483616724693,1.4526686614142,-6.02946938964336,2.52347647653044,1.4526686614142,2.42715478637102,1.4526686614142,1.4526686614142,1.915782095,1.99178438059528,1.4526686614142,1.52152758168161,1.4526686614142,1.4526686614142,-0.467900730181534,1.4526686614142,1.4526686614142,1.80411729515181,3.51087931,0.456743667495599,1.4526686614142
"117",1.26000428931184,0.167353599,0.67036901942523,0.510672891299976,0.67036901942523,-6.37418750651705,1.3350281231975,0.67036901942523,0.251582006584147,0.67036901942523,0.67036901942523,1.141075503,1.50472423750458,0.67036901942523,0.721848669698608,0.67036901942523,0.67036901942523,-0.80371202577037,0.67036901942523,0.67036901942523,1.04564886862137,1.84918268,-0.779317966162969,0.67036901942523
